2228.7890	411.58	0.12	3.10	-12.61	-2.52	-0.04	1	0	0	1.0
2228.8200	411.59	0.33	3.03	-12.68	-2.09	-0.03	1	0	0	1.0
2228.8510	411.59	0.19	2.98	-12.73	-0.90	-0.01	1	0	0	1.0
2228.8820	411.59	-0.03	2.98	-12.73	0.37	0.01	1	0	0	1.0
2228.9130	411.59	-0.27	3.01	-12.70	1.46	0.02	1	0	0	1.0
2228.9440	411.57	-0.62	3.07	-12.64	2.52	0.04	1	0	0	1.0
2228.9750	411.54	-1.13	-3.12	-12.55	3.30	0.05	1	0	0	1.0
2229.0060	411.48	-2.22	-3.00	-12.43	4.25	0.06	1	0	0	1.0
2229.0370	411.38	-3.71	-2.87	-12.29	4.37	0.06	1	0	0	1.0
2229.0680	411.26	-3.33	-2.77	-12.19	2.19	0.02	1	0	0	1.0
2229.0990	411.16	-3.51	-2.74	-12.16	0.35	0.00	1	0	0	1.0
2229.1300	411.04	-3.79	-2.75	-12.18	-1.57	-0.02	1	0	0	1.0
2229.1610	410.95	-2.56	-2.86	-12.28	-4.67	-0.06	1	0	0	1.0
2229.1920	410.92	-0.59	-3.06	-12.48	-7.79	-0.11	1	0	0	1.0
2229.2230	410.98	3.24	2.92	-12.79	-11.16	-0.14	1	0	0	1.0
2229.2540	411.16	5.84	2.55	-13.16	-11.32	-0.07	1	0	0	1.0
2229.2850	411.35	6.25	2.25	-13.46	-8.10	-0.02	1	0	0	1.0
2229.3160	411.54	6.08	2.08	-13.63	-3.83	-0.00	1	0	0	1.0
2229.3470	411.71	5.33	2.05	-13.66	1.19	0.00	1	0	0	1.0
2229.3780	411.85	4.02	2.19	-13.52	6.73	0.01	1	0	0	1.0
2229.4090	411.94	2.73	2.49	-13.22	11.46	0.06	1	0	0	1.0
2229.4400	411.97	0.59	2.94	-12.77	16.44	0.19	1	0	0	1.0
2229.4710	411.90	-3.14	-2.77	-12.19	19.23	0.16	1	0	0	1.0
2229.5020	411.75	-4.83	-2.19	-11.62	17.44	0.02	1	0	0	1.0
2229.5330	411.60	-4.83	-1.73	-11.16	12.66	0.00	1	0	0	1.0
2229.5640	411.46	-4.35	-1.44	-10.87	7.07	0.00	1	0	0	1.0
2229.5950	411.33	-4.08	-1.33	-10.76	1.32	0.00	1	0	0	1.0
2229.6260	411.23	-2.88	-1.40	-10.82	-4.28	-0.00	1	0	0	1.0
2229.6570	411.16	-2.21	-1.63	-11.06	-9.75	-0.00	1	0	0	1.0
2229.6880	411.10	-1.91	-2.05	-11.47	-15.61	-0.01	1	0	0	1.0
2229.7190	411.07	-0.66	-2.62	-12.04	-20.49	-0.11	1	0	0	1.0
2229.7500	411.10	1.70	2.97	-12.74	-23.52	-0.20	1	0	0	1.0
2229.7810	411.18	2.37	2.26	-13.45	-21.52	-0.03	1	0	0	1.0
2229.8120	411.24	1.85	1.69	-14.01	-15.95	-0.00	1	0	0	1.0
2229.8430	411.30	1.95	1.31	-14.40	-10.22	-0.00	1	0	0	1.0
2229.8740	411.36	2.09	1.09	-14.62	-4.91	-0.00	1	0	0	1.0
2229.9050	411.43	2.07	1.03	-14.68	-0.02	-0.00	1	0	0	1.0
2229.9360	411.50	2.56	1.13	-14.58	5.32	0.00	1	0	0	1.0
2229.9670	411.59	2.76	1.40	-14.31	10.74	0.00	1	0	0	1.0
2229.9980	411.64	1.29	1.83	-13.88	16.25	0.00	1	0	0	1.0
2230.0290	411.62	-1.38	2.46	-13.25	22.33	0.06	1	0	0	1.0
2230.0600	411.50	-4.57	-3.05	-12.47	26.89	0.19	1	0	0	1.0
2230.0910	411.31	-5.93	-2.21	-11.63	26.03	0.01	1	0	0	1.0
2230.1220	411.17	-4.15	-1.52	-10.94	19.95	0.00	1	0	0	1.0
2230.1530	411.05	-4.01	-1.00	-10.42	14.51	0.00	1	0	0	1.0
2230.1840	410.92	-3.95	-0.64	-10.07	9.75	0.00	1	0	0	1.0
2230.2150	410.78	-5.46	-0.43	-9.85	4.40	0.14	1	0	0	1.0
2230.2460	410.58	-5.40	-0.37	-9.79	2.45	-0.10	1	0	0	1.0
2230.2770	410.48	-2.64	-0.28	-9.71	2.39	-0.10	1	0	0	1.0
2230.3080	410.45	-0.76	-0.20	-9.63	2.49	-0.01	1	0	0	1.0
2230.3390	410.46	0.08	-0.14	-9.57	1.76	-0.06	1	0	0	1.0
2230.3700	410.49	1.33	-0.09	-9.51	1.85	0.00	0	1	0	1.0
2230.4010	410.53	1.29	-0.05	-9.48	0.78	-0.12	0	1	0	1.0
2230.4320	410.58	1.71	-0.03	-9.45	0.71	-0.10	0	1	0	1.0
2230.4630	410.65	2.30	0.00	-9.42	1.14	0.02	0	1	0	1.0
2230.4940	410.73	2.57	0.03	-9.39	0.65	-0.02	0	1	0	1.0
2230.5250	410.80	2.20	0.05	-9.37	0.32	-0.02	0	1	0	1.0
2230.5560	410.87	2.18	0.06	-9.37	0.49	0.04	0	1	0	1.0
2230.5870	410.93	1.96	0.07	-9.36	0.29	0.03	0	1	0	1.0
2230.6180	410.98	1.70	0.07	-9.35	0.00	0.00	0	1	0	1.0
2230.6490	411.02	1.23	0.07	-9.36	-0.43	-0.06	0	1	0	1.0
